,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1048,Avarua,CK,-21.2078,-159.775,78.85,83,40,11.5,scattered clouds
1049,Albany,US,42.6001,-73.9662,19.81,79,14,2.62,few clouds
1050,Katsuura,JP,35.1333,140.3,48.24,32,27,2.35,scattered clouds
1051,Bathsheba,BB,13.2167,-59.5167,75.81,83,75,14.97,broken clouds
1052,Severo-Kurilsk,RU,50.6789,156.125,31.01,81,100,9.55,overcast clouds
1053,Digras,IN,20.1167,77.7167,77.76,27,49,1.9,scattered clouds
1054,Grindavik,IS,63.8424,-22.4338,34.27,100,100,56.39,sleet
1055,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1056,Qaanaaq,GL,77.484,-69.3632,-11.18,59,27,7.38,scattered clouds
1057,Bundaberg,AU,-24.85,152.35,79.21,63,100,3.0,overcast clouds
1058,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1059,Belmonte,BR,-15.8631,-38.8828,77.5,84,64,5.53,broken clouds
1060,Abu Samrah,SY,35.3029,37.1841,47.68,87,93,6.04,overcast clouds
1061,Yellowknife,CA,62.456,-114.3525,-4.72,90,0,0.0,clear sky
1062,Atambua,ID,-9.1061,124.8925,83.52,67,44,5.86,scattered clouds
1063,Longyearbyen,SJ,78.2186,15.6401,17.44,73,75,12.66,broken clouds
1064,Rincon,US,32.296,-81.2354,44.85,93,99,1.01,overcast clouds
1065,Mangrol,IN,21.1167,70.1167,70.16,55,5,7.16,clear sky
1066,Richards Bay,ZA,-28.783,32.0377,73.36,88,84,2.53,light rain
1067,Albany,US,42.6001,-73.9662,19.81,79,14,2.62,few clouds
1068,Mar Del Plata,AR,-38.0023,-57.5575,65.08,77,40,3.0,scattered clouds
1069,Bonthe,SL,7.5264,-12.505,76.12,91,64,1.19,broken clouds
1070,Jaisalmer,IN,26.9147,70.9181,69.67,28,0,2.21,clear sky
1071,Bredasdorp,ZA,-34.5322,20.0403,66.27,88,11,5.75,few clouds
1072,Kapaa,US,22.0752,-159.319,78.78,78,40,1.99,scattered clouds
1073,Chokurdakh,RU,70.6333,147.9167,-41.58,99,85,3.22,overcast clouds
1074,Buciumi,RO,47.0333,23.0667,31.21,95,100,8.99,light snow
1075,Mahebourg,MU,-20.4081,57.7,81.25,77,100,11.3,overcast clouds
1076,Kapoeta,SS,4.7717,33.5903,76.32,28,79,5.7,broken clouds
1077,Guacimo,CR,10.2104,-83.6807,77.58,96,28,2.77,scattered clouds
1078,Saint-Philippe,RE,-21.3585,55.7679,81.99,82,95,15.52,overcast clouds
1079,Mayo,US,38.8876,-76.5119,34.99,69,100,0.0,overcast clouds
1080,Yellowknife,CA,62.456,-114.3525,-4.72,90,0,0.0,clear sky
1081,Tommot,RU,58.9564,126.2925,-0.08,93,100,0.2,overcast clouds
1082,Chokurdakh,RU,70.6333,147.9167,-41.58,99,85,3.22,overcast clouds
1083,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1084,Upernavik,GL,72.7868,-56.1549,-14.57,100,100,6.91,overcast clouds
1085,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1086,Bredasdorp,ZA,-34.5322,20.0403,66.27,88,11,5.75,few clouds
1087,Qaanaaq,GL,77.484,-69.3632,-11.18,59,27,7.38,scattered clouds
1088,Jamestown,US,42.097,-79.2353,28.71,45,0,8.05,clear sky
1089,Kavieng,PG,-2.5744,150.7967,83.89,69,72,2.04,broken clouds
1090,Sitka,US,57.0531,-135.33,44.49,76,100,13.8,overcast clouds
1091,La Ronge,CA,55.1001,-105.2842,12.45,92,40,6.91,scattered clouds
1092,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1093,Khatanga,RU,71.9667,102.5,-18.33,98,100,9.69,overcast clouds
1094,Xining,CN,36.6167,101.7667,18.07,58,70,2.04,broken clouds
1095,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1096,Guerrero Negro,MX,27.9769,-114.0611,59.52,62,0,2.53,clear sky
1097,Sitka,US,57.0531,-135.33,44.49,76,100,13.8,overcast clouds
1098,Vestmannaeyjar,IS,63.4427,-20.2734,37.29,96,100,64.13,overcast clouds
1099,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1100,Nikolskoye,RU,59.7035,30.7861,36.88,97,100,7.16,light snow
1101,Heihe,CN,50.2441,127.4902,12.78,83,20,4.12,few clouds
1102,Fort Pierce,US,27.4467,-80.3256,68.05,92,39,4.81,scattered clouds
1103,Albany,US,42.6001,-73.9662,19.81,79,14,2.62,few clouds
1104,Vaini,TO,-21.2,-175.2,75.36,100,100,11.5,light rain
1105,New Norfolk,AU,-42.7826,147.0587,80.65,28,0,4.0,clear sky
1106,Grindavik,IS,63.8424,-22.4338,34.27,100,100,56.39,sleet
1107,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1108,Ribeira Grande,PT,38.5167,-28.7,60.85,83,10,17.63,clear sky
1109,Andros Town,BS,24.7,-77.7667,71.56,67,3,11.12,clear sky
1110,Pisco,PE,-13.7,-76.2167,66.02,94,40,4.61,scattered clouds
1111,Puerto Ayora,EC,-0.7393,-90.3518,73.54,94,21,7.36,few clouds
1112,Dunedin,NZ,-45.8742,170.5036,60.93,70,73,13.27,broken clouds
1113,Pisco,PE,-13.7,-76.2167,66.02,94,40,4.61,scattered clouds
1114,Punta Arenas,CL,-53.15,-70.9167,53.71,82,75,8.05,broken clouds
1115,Puerto Ayora,EC,-0.7393,-90.3518,73.54,94,21,7.36,few clouds
1116,Bambous Virieux,MU,-20.3428,57.7575,81.21,78,100,10.87,overcast clouds
1117,Port Alfred,ZA,-33.5906,26.891,76.55,70,56,1.61,broken clouds
1118,Provideniya,RU,64.3833,-173.3,-0.29,65,4,4.47,clear sky
1119,Qaanaaq,GL,77.484,-69.3632,-11.18,59,27,7.38,scattered clouds
1120,Severo-Kurilsk,RU,50.6789,156.125,31.01,81,100,9.55,overcast clouds
1121,Thompson,CA,55.7435,-97.8558,-5.64,77,75,4.61,broken clouds
1122,Airai,TL,-8.9266,125.4092,71.83,74,57,2.55,broken clouds
1123,Samarai,PG,-10.6167,150.6667,84.31,72,87,11.39,overcast clouds
1124,Nabire,ID,-3.3667,135.4833,83.32,71,100,2.66,overcast clouds
1125,Hasaki,JP,35.7333,140.8333,46.8,31,6,3.33,clear sky
1126,Hamilton,US,39.1834,-84.5333,29.59,88,0,0.0,clear sky
1127,Hermanus,ZA,-34.4187,19.2345,66.79,92,59,2.24,broken clouds
1128,Valkeala,FI,60.9401,26.7979,32.4,93,100,6.91,overcast clouds
1129,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1130,Hovd,MN,48.0056,91.6419,-5.33,71,8,3.36,clear sky
1131,Chuy,UY,-33.6971,-53.4616,62.78,80,48,14.2,scattered clouds
1132,Kokologo,BF,12.1897,-1.8856,69.66,16,0,9.66,clear sky
1133,Punta Arenas,CL,-53.15,-70.9167,53.71,82,75,8.05,broken clouds
1134,Saldanha,ZA,-33.0117,17.9442,62.65,97,37,7.47,scattered clouds
1135,Padang,ID,-0.9492,100.3543,86.05,65,100,2.98,light rain
1136,Albany,US,42.6001,-73.9662,19.81,79,14,2.62,few clouds
1137,Vaini,TO,-21.2,-175.2,75.36,100,100,11.5,light rain
1138,Hilo,US,19.7297,-155.09,69.8,93,76,1.99,broken clouds
1139,Vaini,TO,-21.2,-175.2,75.36,100,100,11.5,light rain
1140,Albany,US,42.6001,-73.9662,19.81,79,14,2.62,few clouds
1141,Bida,NG,9.0833,6.0167,70.74,22,13,3.11,few clouds
1142,Albany,US,42.6001,-73.9662,19.81,79,14,2.62,few clouds
1143,New Norfolk,AU,-42.7826,147.0587,80.65,28,0,4.0,clear sky
1144,Karratha,AU,-20.7377,116.8463,91.33,57,79,14.34,broken clouds
1145,Georgetown,MY,5.4112,100.3354,88.9,74,20,3.0,few clouds
1146,Sitka,US,57.0531,-135.33,44.49,76,100,13.8,overcast clouds
1147,Punta Arenas,CL,-53.15,-70.9167,53.71,82,75,8.05,broken clouds
1148,Kaeo,NZ,-35.1,173.7833,76.32,96,100,6.26,overcast clouds
1149,Castro,BR,-24.7911,-50.0119,60.13,89,6,2.08,clear sky
1150,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1151,Hearst,CA,49.6835,-83.6665,-1.95,97,100,6.6,overcast clouds
1152,Auki,SB,-8.7676,160.7034,83.52,80,100,10.8,overcast clouds
1153,Kruisfontein,ZA,-34.0033,24.7314,71.73,60,0,5.35,clear sky
1154,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1155,Luangwa,ZM,-15.6167,30.4167,70.59,94,49,0.58,scattered clouds
1156,Amga,RU,60.8953,131.9608,-8.03,88,98,1.34,overcast clouds
1157,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1158,Kavaratti,IN,10.5669,72.642,78.01,67,11,7.85,few clouds
1159,Hilo,US,19.7297,-155.09,69.8,93,76,1.99,broken clouds
1160,Saint-Philippe,RE,-21.3585,55.7679,81.99,82,95,15.52,overcast clouds
1161,Umea,SE,63.8284,20.2597,25.92,100,100,0.0,overcast clouds
1162,Lawrenceville,US,33.9562,-83.988,44.51,53,100,6.91,overcast clouds
1163,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1164,Road Town,VG,18.4167,-64.6167,75.99,74,88,23.51,overcast clouds
1165,Hermanus,ZA,-34.4187,19.2345,66.79,92,59,2.24,broken clouds
1166,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1167,Owando,CG,-0.4819,15.8999,67.17,39,48,1.54,scattered clouds
1168,Norman Wells,CA,65.282,-126.8329,-12.96,70,100,20.71,light snow
1169,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1170,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1171,Exeter,GB,50.7236,-3.5275,45.55,91,21,1.01,few clouds
1172,Aloleng,PH,16.1307,119.7824,86.09,57,23,12.71,few clouds
1173,Nemuro,JP,43.3236,145.575,28.83,67,55,12.55,broken clouds
1174,Katsuura,JP,35.1333,140.3,48.24,32,27,2.35,scattered clouds
1175,Ayagoz,KZ,47.9714,80.4392,9.16,75,3,2.42,clear sky
1176,Moron,AR,-34.6534,-58.6198,64.96,87,5,6.71,clear sky
1177,Kodiak,US,57.79,-152.4072,35.11,48,0,13.8,clear sky
1178,Thompson,CA,55.7435,-97.8558,-5.64,77,75,4.61,broken clouds
1179,Longyearbyen,SJ,78.2186,15.6401,17.44,73,75,12.66,broken clouds
1180,Klaksvik,FO,62.2266,-6.589,27.52,46,100,6.22,overcast clouds
1181,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1182,Clyde River,CA,70.4692,-68.5914,-32.57,68,0,5.75,clear sky
1183,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1184,Punta Arenas,CL,-53.15,-70.9167,53.71,82,75,8.05,broken clouds
1185,Castro,BR,-24.7911,-50.0119,60.13,89,6,2.08,clear sky
1186,Sernur,RU,56.9333,49.1536,2.23,99,93,4.34,overcast clouds
1187,Pisco,PE,-13.7,-76.2167,66.02,94,40,4.61,scattered clouds
1188,Chernyshevskiy,RU,63.0128,112.4714,-2.87,92,100,4.43,overcast clouds
1189,Makakilo City,US,21.3469,-158.0858,75.56,64,75,5.75,broken clouds
1190,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1191,Severo-Kurilsk,RU,50.6789,156.125,31.01,81,100,9.55,overcast clouds
1192,Dryden,CA,49.7833,-92.7503,-0.11,85,0,5.75,clear sky
1193,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1194,Ahipara,NZ,-35.1667,173.1667,75.24,96,98,6.33,overcast clouds
1195,Kapaa,US,22.0752,-159.319,78.78,78,40,1.99,scattered clouds
1196,Mogadishu,SO,2.0371,45.3438,76.87,78,40,12.66,scattered clouds
1197,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1198,Kapaa,US,22.0752,-159.319,78.78,78,40,1.99,scattered clouds
1199,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1200,Ribeira Grande,PT,38.5167,-28.7,60.85,83,10,17.63,clear sky
1201,Kapaa,US,22.0752,-159.319,78.78,78,40,1.99,scattered clouds
1202,Bluff,NZ,-46.6,168.3333,59.81,68,0,14.41,clear sky
1203,Avarua,CK,-21.2078,-159.775,78.85,83,40,11.5,scattered clouds
1204,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1205,Ilulissat,GL,69.2167,-51.1,-4.86,98,100,8.01,overcast clouds
1206,Jamestown,US,42.097,-79.2353,28.71,45,0,8.05,clear sky
1207,Carnarvon,AU,-24.8667,113.6333,80.67,36,5,23.02,clear sky
1208,Chuy,UY,-33.6971,-53.4616,62.78,80,48,14.2,scattered clouds
1209,Hilo,US,19.7297,-155.09,69.8,93,76,1.99,broken clouds
1210,Bluff,NZ,-46.6,168.3333,59.81,68,0,14.41,clear sky
1211,Meulaboh,ID,4.1363,96.1285,79.59,82,98,4.41,overcast clouds
1212,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,28.99,74,75,15.66,light snow
1213,Talnakh,RU,69.4865,88.3972,-26.07,95,56,2.08,broken clouds
1214,Hasaki,JP,35.7333,140.8333,46.8,31,6,3.33,clear sky
1215,Yulin,CN,22.6333,110.15,58.98,94,100,3.44,overcast clouds
1216,Parangan,PH,5.0839,119.9383,82.85,69,69,4.68,broken clouds
1217,Kaitangata,NZ,-46.2817,169.8464,58.93,81,32,7.34,scattered clouds
1218,Port Blair,IN,11.6667,92.75,82.44,78,40,12.66,scattered clouds
1219,Ribeira Grande,PT,38.5167,-28.7,60.85,83,10,17.63,clear sky
1220,Tuktoyaktuk,CA,69.4541,-133.0374,-31.0,75,75,12.66,mist
1221,Ribeira Grande,PT,38.5167,-28.7,60.85,83,10,17.63,clear sky
1222,Ketchikan,US,55.3422,-131.6461,43.27,87,100,16.11,heavy intensity rain
1223,Manzanillo,CU,20.3433,-77.1167,71.62,76,27,10.98,scattered clouds
1224,Padang,ID,-0.9492,100.3543,86.05,65,100,2.98,light rain
1225,Jamestown,US,42.097,-79.2353,28.71,45,0,8.05,clear sky
1226,Quatre Cocos,MU,-20.2078,57.7625,81.09,77,97,10.22,overcast clouds
1227,Mar Del Plata,AR,-38.0023,-57.5575,65.08,77,40,3.0,scattered clouds
1228,Abalak,RU,58.1286,68.5944,7.39,85,100,8.28,overcast clouds
1229,Lebu,CL,-37.6167,-73.65,58.28,93,5,13.67,clear sky
1230,Santa Ana,US,33.7456,-117.8678,71.28,24,0,4.0,clear sky
1231,Longyearbyen,SJ,78.2186,15.6401,17.44,73,75,12.66,broken clouds
1232,Pangoa,PE,-12.1167,-73.0,67.23,89,100,2.62,overcast clouds
1233,Klaksvik,FO,62.2266,-6.589,27.52,46,100,6.22,overcast clouds
1234,Cape Town,ZA,-33.9258,18.4232,65.26,88,75,1.99,broken clouds
1235,Djougou,BJ,9.7085,1.666,68.99,23,0,4.63,clear sky
1236,Cape Town,ZA,-33.9258,18.4232,65.26,88,75,1.99,broken clouds
1237,Lagoa,PT,39.05,-27.9833,59.49,83,6,16.51,clear sky
1238,Yellowknife,CA,62.456,-114.3525,-4.72,90,0,0.0,clear sky
1239,Uruguaiana,BR,-29.7547,-57.0883,64.33,63,0,3.44,clear sky
1240,Yellowknife,CA,62.456,-114.3525,-4.72,90,0,0.0,clear sky
1241,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1242,Bosaso,SO,11.2842,49.1816,75.18,73,0,9.22,clear sky
1243,Vao,NC,-22.6667,167.4833,81.32,81,45,14.52,scattered clouds
1244,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1245,Lebu,CL,-37.6167,-73.65,58.28,93,5,13.67,clear sky
1246,Sydney,AU,-33.8679,151.2073,73.62,76,75,7.0,broken clouds
1247,Severo-Kurilsk,RU,50.6789,156.125,31.01,81,100,9.55,overcast clouds
1248,Upernavik,GL,72.7868,-56.1549,-14.57,100,100,6.91,overcast clouds
1249,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1250,Taunggyi,MM,20.7833,97.0333,70.95,15,29,7.05,scattered clouds
1251,Salym,RU,60.0625,71.4789,9.14,94,100,7.99,overcast clouds
1252,Shimoda,JP,34.6667,138.95,46.76,73,90,2.3,overcast clouds
1253,Hermanus,ZA,-34.4187,19.2345,66.79,92,59,2.24,broken clouds
1254,Dingle,PH,10.9995,122.6711,84.56,62,44,15.05,scattered clouds
1255,Bengkulu,ID,-3.8004,102.2655,84.24,63,95,12.01,heavy intensity rain
1256,Sao Filipe,CV,14.8961,-24.4956,71.58,76,9,3.22,clear sky
1257,Sitka,US,57.0531,-135.33,44.49,76,100,13.8,overcast clouds
1258,Pangnirtung,CA,66.1451,-65.7125,-38.67,95,100,4.85,overcast clouds
1259,Saskylakh,RU,71.9167,114.0833,-26.66,100,91,4.59,overcast clouds
1260,Dana Point,US,33.467,-117.6981,69.89,47,0,1.01,clear sky
1261,Castro,BR,-24.7911,-50.0119,60.13,89,6,2.08,clear sky
1262,Marietta,US,33.9526,-84.5499,42.89,57,75,9.22,broken clouds
1263,San Jose,US,37.3394,-121.895,57.56,60,0,4.61,clear sky
1264,Tasiilaq,GL,65.6145,-37.6368,16.7,57,100,63.1,light snow
1265,Claresholm,CA,50.0333,-113.5852,44.51,36,84,16.11,broken clouds
1266,Port Alfred,ZA,-33.5906,26.891,76.55,70,56,1.61,broken clouds
1267,Ascension,US,30.2169,-90.9001,43.02,81,0,0.0,clear sky
1268,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1269,Port Elizabeth,ZA,-33.918,25.5701,66.49,88,0,2.3,clear sky
1270,Krasnoselkup,RU,65.7,82.4667,-18.17,99,42,6.73,scattered clouds
1271,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1272,Broken Hill,AU,-31.95,141.4333,83.91,23,40,16.11,scattered clouds
1273,Peniche,PT,39.3558,-9.3811,49.48,55,16,5.08,few clouds
1274,Nuuk,GL,64.1835,-51.7216,7.88,84,100,8.01,overcast clouds
1275,Yellowknife,CA,62.456,-114.3525,-4.72,90,0,0.0,clear sky
1276,Tura,IN,25.5198,90.2201,65.1,48,12,4.27,few clouds
1277,Kaeo,NZ,-35.1,173.7833,76.32,96,100,6.26,overcast clouds
1278,Cidreira,BR,-30.1811,-50.2056,66.85,74,9,8.61,clear sky
1279,Butaritari,KI,3.0707,172.7902,81.79,76,58,15.86,light rain
1280,Ilulissat,GL,69.2167,-51.1,-4.86,98,100,8.01,overcast clouds
1281,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1282,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1283,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1284,Castro,BR,-24.7911,-50.0119,60.13,89,6,2.08,clear sky
1285,Puerto Ayora,EC,-0.7393,-90.3518,73.54,94,21,7.36,few clouds
1286,Saskylakh,RU,71.9167,114.0833,-26.66,100,91,4.59,overcast clouds
1287,Port Lincoln,AU,-34.7333,135.8667,79.57,47,1,18.39,clear sky
1288,Puerto Ayora,EC,-0.7393,-90.3518,73.54,94,21,7.36,few clouds
1289,Hilo,US,19.7297,-155.09,69.8,93,76,1.99,broken clouds
1290,Aguada De Pasajeros,CU,22.385,-80.8508,71.74,84,42,7.0,scattered clouds
1291,Umm Lajj,SA,25.0213,37.2685,64.98,34,0,14.97,clear sky
1292,Cabo San Lucas,MX,22.8909,-109.9124,63.95,67,0,5.12,clear sky
1293,Port Alfred,ZA,-33.5906,26.891,76.55,70,56,1.61,broken clouds
1294,Cape Town,ZA,-33.9258,18.4232,65.26,88,75,1.99,broken clouds
1295,Udachnyy,RU,66.4167,112.4,-11.29,94,99,4.81,overcast clouds
1296,Port Elizabeth,ZA,-33.918,25.5701,66.49,88,0,2.3,clear sky
1297,Sunrise Manor,US,36.2111,-115.0731,57.31,20,0,10.36,clear sky
1298,Avarua,CK,-21.2078,-159.775,78.85,83,40,11.5,scattered clouds
1299,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1300,Cidreira,BR,-30.1811,-50.2056,66.85,74,9,8.61,clear sky
1301,Mar Del Plata,AR,-38.0023,-57.5575,65.08,77,40,3.0,scattered clouds
1302,Faanui,PF,-16.4833,-151.75,81.3,75,90,20.36,overcast clouds
1303,Aviles,ES,43.5547,-5.9248,48.92,73,100,1.99,overcast clouds
1304,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1305,Gouyave,GD,12.1646,-61.7296,79.57,74,75,14.97,broken clouds
1306,Boguchany,RU,58.3814,97.4531,18.81,91,100,2.19,light snow
1307,East London,ZA,-33.0153,27.9116,68.94,100,0,3.44,clear sky
1308,Saint George,US,37.1041,-113.5841,50.59,30,0,19.57,clear sky
1309,East London,ZA,-33.0153,27.9116,68.94,100,0,3.44,clear sky
1310,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1311,Prince Rupert,CA,54.3161,-130.3201,42.89,87,100,26.46,light rain
1312,Atuona,PF,-9.8,-139.0333,78.85,78,42,18.12,scattered clouds
1313,Puerto Baquerizo Moreno,EC,-0.9,-89.6,73.17,81,1,9.93,clear sky
1314,Iqaluit,CA,63.7506,-68.5145,-38.47,67,40,4.61,scattered clouds
1315,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1316,Bluff,NZ,-46.6,168.3333,59.81,68,0,14.41,clear sky
1317,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.24,89,1,15.66,clear sky
1318,Lompoc,US,34.6391,-120.4579,59.52,84,0,3.44,clear sky
1319,Vaini,TO,-21.2,-175.2,75.36,100,100,11.5,light rain
1320,Upernavik,GL,72.7868,-56.1549,-14.57,100,100,6.91,overcast clouds
1321,Ushuaia,AR,-54.8,-68.3,60.46,72,40,11.5,scattered clouds
1322,Santa Fe,AR,-31.6333,-60.7,60.75,93,0,5.48,clear sky
1323,Acapulco,MX,16.8634,-99.8901,77.14,72,9,7.38,clear sky
1324,Punta Arenas,CL,-53.15,-70.9167,53.71,82,75,8.05,broken clouds
1325,Peniche,PT,39.3558,-9.3811,49.48,55,16,5.08,few clouds
1326,Puerto Madero,MX,14.7208,-92.4215,76.75,75,7,3.69,clear sky
1327,Simbahan,PH,6.3032,120.5836,81.86,72,91,4.65,overcast clouds
1328,Reconquista,AR,-29.15,-59.65,61.38,43,0,6.29,clear sky
1329,Albany,US,42.6001,-73.9662,19.81,79,14,2.62,few clouds
1330,Hithadhoo,MV,-0.6,73.0833,82.62,67,23,14.25,few clouds
1331,Bambous Virieux,MU,-20.3428,57.7575,81.21,78,100,10.87,overcast clouds
1332,Butaritari,KI,3.0707,172.7902,81.79,76,58,15.86,light rain
1333,Pushkinskiye Gory,RU,57.0209,28.9103,32.5,97,100,12.28,snow
1334,Salalah,OM,17.0151,54.0924,71.46,28,67,17.43,broken clouds
1335,Kodiak,US,57.79,-152.4072,35.11,48,0,13.8,clear sky
1336,Busselton,AU,-33.65,115.3333,68.09,42,49,20.54,scattered clouds
1337,Port Elizabeth,ZA,-33.918,25.5701,66.49,88,0,2.3,clear sky
1338,Vaini,TO,-21.2,-175.2,75.36,100,100,11.5,light rain
1339,Clyde River,CA,70.4692,-68.5914,-32.57,68,0,5.75,clear sky
1340,Lavrentiya,RU,65.5833,-171.0,-20.47,91,59,8.88,broken clouds
1341,Bandarbeyla,SO,9.4942,50.8122,76.64,69,99,15.99,overcast clouds
1342,Staryy Nadym,RU,65.6118,72.6842,-11.09,100,95,9.57,overcast clouds
1343,Mahebourg,MU,-20.4081,57.7,81.25,77,100,11.3,overcast clouds
1344,Guerrero Negro,MX,27.9769,-114.0611,59.52,62,0,2.53,clear sky
1345,Cidreira,BR,-30.1811,-50.2056,66.85,74,9,8.61,clear sky
1346,Iskateley,RU,67.6803,53.1512,16.52,87,100,17.25,overcast clouds
1347,Namatanai,PG,-3.6667,152.4333,85.01,70,100,7.92,overcast clouds
1348,Hobart,AU,-42.8794,147.3294,81.01,43,20,9.22,few clouds
1349,Marzuq,YE,14.4,46.4667,62.28,42,100,2.77,overcast clouds
1350,Touros,BR,-5.1989,-35.4608,76.1,78,13,8.3,few clouds
1351,Chuy,UY,-33.6971,-53.4616,62.78,80,48,14.2,scattered clouds
1352,Provideniya,RU,64.3833,-173.3,-0.29,65,4,4.47,clear sky
1353,Madang,PG,-5.2246,145.7966,87.24,68,94,9.95,overcast clouds
1354,Camopi,GF,3.1655,-52.3158,71.2,100,100,2.13,overcast clouds
1355,Dingle,PH,10.9995,122.6711,84.56,62,44,15.05,scattered clouds
1356,Atuona,PF,-9.8,-139.0333,78.85,78,42,18.12,scattered clouds
1357,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1358,Mbekenyera,TZ,-10.0,38.9833,72.1,92,100,0.49,overcast clouds
1359,Cockburn Town,TC,21.4612,-71.1419,75.99,76,0,14.58,clear sky
1360,Meulaboh,ID,4.1363,96.1285,79.59,82,98,4.41,overcast clouds
1361,Korla,CN,41.7597,86.1469,28.72,38,53,2.48,broken clouds
1362,Dhidhdhoo,MV,6.8833,73.1,80.46,70,16,10.07,few clouds
1363,Hithadhoo,MV,-0.6,73.0833,82.62,67,23,14.25,few clouds
1364,Klaksvik,FO,62.2266,-6.589,27.52,46,100,6.22,overcast clouds
1365,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1366,Sao Filipe,CV,14.8961,-24.4956,71.58,76,9,3.22,clear sky
1367,New Norfolk,AU,-42.7826,147.0587,80.65,28,0,4.0,clear sky
1368,Nizhniy Kuranakh,RU,58.8353,125.4869,5.23,92,100,1.3,light snow
1369,Cape Town,ZA,-33.9258,18.4232,65.26,88,75,1.99,broken clouds
1370,Tha Mai,TH,12.6214,102.0048,98.94,59,100,3.53,overcast clouds
1371,Dikson,RU,73.5069,80.5464,-12.95,96,100,16.55,overcast clouds
1372,Mataura,NZ,-46.1927,168.8643,59.49,45,5,5.14,clear sky
1373,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1374,Nueve De Julio,AR,-35.4444,-60.8831,59.72,96,1,6.49,clear sky
1375,Dikson,RU,73.5069,80.5464,-12.95,96,100,16.55,overcast clouds
1376,Georgetown,MY,5.4112,100.3354,88.9,74,20,3.0,few clouds
1377,Tuktoyaktuk,CA,69.4541,-133.0374,-31.0,75,75,12.66,mist
1378,Hermanus,ZA,-34.4187,19.2345,66.79,92,59,2.24,broken clouds
1379,Cape Town,ZA,-33.9258,18.4232,65.26,88,75,1.99,broken clouds
1380,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1381,Ribeira Grande,PT,38.5167,-28.7,60.85,83,10,17.63,clear sky
1382,Saskylakh,RU,71.9167,114.0833,-26.66,100,91,4.59,overcast clouds
1383,Dargaville,NZ,-35.9333,173.8833,72.03,96,99,9.91,overcast clouds
1384,Tuktoyaktuk,CA,69.4541,-133.0374,-31.0,75,75,12.66,mist
1385,Rikitea,PF,-23.1203,-134.9692,78.98,72,10,17.98,clear sky
1386,Rockingham,US,42.9668,-71.0995,24.76,84,70,2.06,broken clouds
